train_mse_loss,train_dist_loss,train_torsion_loss,train_physics_loss,train_loss,valid_rec_loss,valid_dist_loss,valid_torsion_loss,valid_phys_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
2180.900613064236,1061.7047318070024,1.738079622645437,0.0,3707.5310420283563,2174.802690972222,1048.2567708333333,1.3475187831454807,0.0,11.221753883361817,0,26.28812265396118,1.7052204608917236,0.07977700233459473,28.0731201171875
2166.415653935185,1021.4131828402295,1.2740937886414705,0.0,3682.906611689815,2156.944894748264,994.8160915798611,1.0327141443888346,0.0,11.134115982055665,1,25.423018217086792,1.7002787590026855,0.07711911201477051,27.200416088104248
2142.9506624951773,941.6553658191069,1.039914682617894,0.0,3643.016138599537,2125.969661458333,867.5990220811632,0.8780728340148926,0.0,11.018752310011122,2,25.406659603118896,1.7031376361846924,0.075653076171875,27.185450315475464
2087.45732753424,697.0960923936632,0.9992117587430978,0.0,3548.6774631076387,2022.1118299696182,508.56524522569447,0.9515587753719754,0.0,10.717700386047364,3,25.47154664993286,1.706622838973999,0.07711434364318848,27.25528383255005
1883.0443772304204,430.28194798599054,1.0329226467344497,0.0,3201.175435836227,1655.1794406467013,377.87832709418404,1.020262712902493,0.0,10.382859971788195,4,25.551589727401733,1.7069809436798096,0.07624435424804688,27.33481502532959
1252.0161086094233,372.3209080072097,1.2990350764474752,0.0,2128.4273853443287,695.5991712782118,406.2103332519531,1.5236804273393418,0.0,9.632349247402615,5,25.629989624023438,1.7094078063964844,0.0819709300994873,27.42136836051941
419.6517705469956,396.5760744448061,1.846446211544084,0.0,713.4080106005257,248.16495191786024,418.3991183810764,1.7312617513868545,0.0,8.641922675238716,6,25.56086826324463,1.707463264465332,0.07768917083740234,27.346020698547363
238.36215974784193,362.66111367308065,1.6932264595855901,0.0,405.2156718689718,206.35372551812065,377.0993937174479,1.4169330279032388,0.0,8.365223121643066,7,25.60207438468933,1.7083184719085693,0.077911376953125,27.388304233551025
208.59163385085117,337.18434410566164,1.4807139955920938,0.0,354.6057767138069,186.58468763563368,342.89937676323785,1.3176857418484158,0.0,8.202641826205783,8,25.625794172286987,1.7070949077606201,0.07913565635681152,27.41202473640442
189.81754026059753,301.1025565441744,1.4693509113641432,0.0,322.6898196373457,167.7884029812283,280.07426689995657,1.3412779384189182,0.0,7.998804325527615,9,25.630640268325806,1.7077968120574951,0.07565855979919434,27.414095640182495
172.68218093683691,252.0896913881655,1.5218275217362391,432807578.7061728,295.28653059594427,152.75277913411458,221.6660624186198,1.4048937214745416,301092256.7111111,7.992532518174913,10,25.786195993423462,1.7239716053009033,0.08246970176696777,27.592637300491333
160.68485258125963,211.5712747079355,1.5819336617434467,365881415.2691358,274.77109691478586,142.67382405598957,177.35394185384115,1.467565859688653,237996875.37777779,7.819062900543213,11,25.788005828857422,1.7247722148895264,0.07667708396911621,27.589455127716064
152.27220677505304,184.9261186387804,1.6349678648842705,311676184.41481483,260.38547574266977,135.76143391927084,150.9119401719835,1.5217433585060967,190066870.04444444,7.693675422668457,12,25.727787971496582,1.7261016368865967,0.09436702728271484,27.548256635665894
146.47920803493923,168.78124902042342,1.678018816900842,271648609.145679,250.47944501711999,130.78355017768013,136.7597171359592,1.5490674601660834,157143892.26666668,7.6087936295403376,13,25.796244859695435,1.7255260944366455,0.07921242713928223,27.600983381271362
141.85977997956454,159.45004114221643,1.7105874008602566,245778091.37777779,242.58022340374228,126.43606160481771,127.77028469509548,1.5647695912255182,139069990.4,7.541700098249647,14,25.73595881462097,1.7236883640289307,0.08504295349121094,27.544690132141113
137.50329115125868,152.574196860231,1.7368684318330554,230344245.25432098,235.1306288730951,122.17597368028429,122.07155982123481,1.579590548409356,128482153.6,7.485700575510661,15,25.782063722610474,1.7236413955688477,0.07790493965148926,27.58361005783081
133.17776564609858,146.89378462426455,1.7651487344576988,221209438.85432097,227.73397992922935,117.51212717692057,116.52129787868924,1.5993768480088977,123923666.13333334,7.425682894388834,16,25.7814462184906,1.723646640777588,0.07724905014038086,27.58234190940857
128.26232831036603,141.3103242473838,1.7958332615134156,216281783.15061727,219.32858208550348,112.15604281955295,111.73925170898437,1.6346192042032877,120999597.51111111,7.362177107069227,17,25.811105489730835,1.7262814044952393,0.07747459411621094,27.614861488342285
122.41293564784674,134.82242831006462,1.8386209958865318,213378123.93086419,209.3261216905382,105.69180077446832,104.59625210232205,1.6847289270824857,121548805.33333333,7.275908999972874,18,25.79964804649353,1.726731538772583,0.07574915885925293,27.602128744125366
115.3192081592701,126.57641546932267,1.903055378831463,213592638.89382717,197.19584599247685,97.39338768853082,95.00719740125868,1.7758040693071153,124333905.95555556,7.156715043385824,19,25.818970203399658,1.7245001792907715,0.0778954029083252,27.621365785598755
106.26485017376181,114.99130365819107,1.997914629806707,215707733.491358,181.7128931116175,87.27973208957248,81.90849151611329,1.9420849561691285,127367093.68888889,6.990987067752414,20,25.783117055892944,1.7251908779144287,0.07564377784729004,27.583951711654663
96.25480229884018,100.41679689383801,2.1142057253990645,214663932.52345678,164.59571167745707,77.92127821180556,68.58815799289279,2.084773720635308,122031609.6,6.802679326799181,21,25.781500101089478,1.7248005867004395,0.07880496978759766,27.585105657577515
87.64251437717014,89.92031598503208,2.206913626635516,200748430.73580247,149.86869928807388,69.84220699734158,60.03908004760742,2.2184220367007788,103592049.95555556,6.63723251554701,22,25.8072350025177,1.7236804962158203,0.07836532592773438,27.609280824661255
80.24749806722005,82.83645384988667,2.2556464277667763,181783365.68888888,137.22322227572218,63.09468036227756,54.11549352010091,2.2845208591885036,85252167.46666667,6.487564436594645,23,25.77847456932068,1.7240924835205078,0.07718276977539062,27.579749822616577
74.26444112518688,77.81071884720414,2.268099738933422,163719892.34567901,126.99219445122613,57.68184585571289,49.92671534220378,2.3155316988627117,68909111.46666667,6.358246697319879,24,25.79530382156372,1.7242810726165771,0.07758712768554688,27.597172021865845
68.92397324361919,73.68474060812115,2.257514586860751,148406511.01234567,117.85999390401957,52.47523668077257,46.16528057522244,2.3188618448045517,54678990.57777778,6.222414535946316,25,25.777918577194214,1.7304909229278564,0.0825815200805664,27.590991020202637
64.22721738462094,69.89527316623264,2.239253568649292,135443538.98271605,109.82854169680749,47.86935331556532,43.11176893446181,2.329330915874905,43408443.28888889,6.095158545176188,26,25.75164794921875,1.72580885887146,0.07982301712036133,27.55727982521057
