train_mse_loss,train_dist_loss,train_torsion_loss,train_physics_loss,train_loss,valid_rec_loss,valid_dist_loss,valid_torsion_loss,valid_phys_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
80.28937278088229,101.42844754442757,2.0560206483911583,87910194.9037037,144.52087123541185,67.12831030951605,77.1857401529948,2.1605975257025825,10089404.755555555,8.146032757229275,23,25.71208953857422,1.7259962558746338,0.07662081718444824,27.5147066116333
78.41411882565345,98.10421317771629,2.0452318562401666,83488210.48888889,141.14541328335986,66.03998633490669,73.79625278049045,2.15773114628262,8589113.6,8.090852758619521,24,25.793808937072754,1.724393606185913,0.07646965980529785,27.594672203063965
76.79321191104842,95.13381622691213,2.040390608634478,79953796.62222221,138.227781526542,64.28431760999891,71.0217776828342,2.1464681413438584,7656882.233333333,8.031844817267524,25,25.751458883285522,1.725022792816162,0.09471917152404785,27.571200847625732
75.3171593936873,92.3449515071916,2.035297625741841,76835052.2074074,135.57088737958742,63.01056255764431,68.6733275519477,2.1467531469133165,7084019.388888889,7.987206957075331,26,25.716450214385986,1.7250511646270752,0.07730650901794434,27.518807888031006
73.87533584406347,89.64755265977648,2.0333392319855865,73938873.12592593,132.9756041538568,61.95804604424371,65.20396431816948,2.1481285042232936,6468842.566666666,7.935725593566895,27,25.759458303451538,1.7254936695098877,0.07806539535522461,27.56301736831665
72.41688377474561,86.76422094651211,2.0329355696101246,71177419.53580247,130.35039032359182,60.34242104424371,63.03665432400174,2.168300819396973,6169658.5,7.8893735885620115,28,25.77538537979126,1.7264361381530762,0.0752716064453125,27.57709312438965
70.9886427514347,83.94078207133728,2.0353858547446166,69112456.0691358,127.77955634976611,59.06592034233941,60.15089484320747,2.1975207381778294,6016428.488888889,7.8447270817226835,29,25.81653070449829,1.726396083831787,0.07667422294616699,27.619601011276245
69.40086579499422,80.85391597041378,2.0390912821263445,67266671.7728395,124.92155799394773,57.34183256361219,57.9812262641059,2.2197153091430666,5952143.166666667,7.798067378997803,30,25.804006338119507,1.7235896587371826,0.07660722732543945,27.60420322418213
67.51964697190273,77.40360546347536,2.0476053326218215,65660173.41234568,121.53536538960022,55.230125512017146,55.82706900702583,2.2630192544725207,6137478.044444445,7.748544756571452,31,25.744757652282715,1.7247684001922607,0.07706046104431152,27.546586513519287
64.73182725317685,73.11477593315972,2.0698978606565497,64916702.1037037,116.5172890368803,52.17087614271376,49.91909756130642,2.307201623916626,6739469.1,7.648100609249539,32,25.769559144973755,1.7250268459320068,0.07981204986572266,27.574398040771484
60.496727272316264,67.92125086843231,2.106672709665181,66062282.64691358,108.89410869457103,46.47291454739041,42.12535629272461,2.347030422422621,9557458.2,7.486487494574653,33,25.767232179641724,1.7237894535064697,0.08160257339477539,27.57262420654297
53.24861702624663,60.19248860677083,2.172076900505725,71367035.53580247,95.84751093358169,36.99553816053602,31.66828113132053,2.3680821153852674,17408757.422222223,7.177384503682455,34,25.68557596206665,1.7234313488006592,0.08788681030273438,27.496894121170044
43.1777805187084,50.278101509000045,2.249486474048944,82547878.4,77.72000532738956,26.681229231092665,22.10103725857205,2.367819076114231,26369543.911111113,6.7121679835849335,35,25.72745132446289,1.724104881286621,0.08337044715881348,27.534926652908325
34.67271064946681,44.395149494689186,2.2675089094373915,84878972.24691358,62.41087921519338,20.28259629143609,19.45548506842719,2.3610129250420466,19774225.466666665,6.344419924418132,36,25.77166771888733,1.7241148948669434,0.08128690719604492,27.577069520950317
29.152145333937657,41.46813924342026,2.213557873243167,76161569.71851853,52.473861609564885,15.56821060180664,16.498346286349825,2.340494230058458,11585913.866666667,5.942615572611491,37,25.743265867233276,1.7236213684082031,0.07878637313842773,27.545673608779907
25.744650146107613,39.45545664657781,2.132562252915936,69418462.89382716,46.34037033834575,14.079401016235352,16.455836889478896,2.2883107397291393,8381062.022222222,5.80281383726332,38,25.7922842502594,1.7229478359222412,0.07970380783081055,27.59493589401245
23.4596844708478,37.577272589412736,2.054935732594243,65702544.85925926,42.22743194014938,11.366887071397569,13.898665279812283,2.1884431309170194,7428567.511111111,5.484609699249267,39,25.75773000717163,1.7247202396392822,0.07954216003417969,27.561992406845093
21.843924576559186,35.937818371808085,2.0105068877891257,63579797.64938272,39.31906440640673,10.75179386138916,13.019760767618815,2.0945114029778376,7598706.4,5.389479711320665,40,25.77379608154297,1.7251489162445068,0.08041191101074219,27.579356908798218
20.227763512693805,34.04835012930411,1.9963354104830895,61726020.809876546,36.409974689248166,8.91027471754286,11.43637137942844,2.046011373731825,7302466.666666667,5.127959696451823,41,25.777450799942017,1.7249348163604736,0.08235836029052734,27.584743976593018
19.040250792326752,32.48106420069565,1.9916714347439048,59958055.72345679,34.27245169745551,8.778823778364394,10.94476867251926,2.0285677062140572,7612967.133333334,5.093615245819092,42,25.70477557182312,1.7242846488952637,0.0807497501373291,27.509809970855713
18.055474820549104,31.0737294609164,1.9899944593876968,58192096.809876546,32.49985455642512,7.491326798333062,9.456113772922093,2.018450387318929,7147869.877777778,4.854385460747613,43,25.75105881690979,1.7238130569458008,0.0790853500366211,27.553957223892212
17.210325123351296,29.73607032681689,1.9878427923461537,56522311.53580247,30.97858507603775,7.3623109923468695,8.94593488905165,2.004706891377767,7180596.522222222,4.808056237962511,44,25.743547439575195,1.7253434658050537,0.08123326301574707,27.550124168395996
16.294268254880553,28.472681827309692,1.9857733585216382,54995641.244444445,29.329682705726153,6.451846016777886,8.00983519024319,1.9719498713811239,6980414.8,4.615028391944038,45,25.759207487106323,1.7246131896972656,0.08179783821105957,27.56561851501465
15.606052184399264,27.412646795202186,1.9841417536323454,53363719.88148148,28.0908940586043,5.920018492804633,7.350948672824436,1.9848265277014838,6715404.233333333,4.482698493533665,46,25.78578281402588,1.7244207859039307,0.07828021049499512,27.588483810424805
14.990484042226532,26.393119783754702,1.9831828629529034,52046353.95555556,26.98287131227093,5.577352566189236,6.939437527126736,1.97606364885966,6593114.488888889,4.391790379418267,47,25.78142213821411,1.7263422012329102,0.09563541412353516,27.603399753570557
14.452847445452655,25.475933013727637,1.9840531914322466,50645282.96296296,26.01512525111069,5.092261865403917,6.287625408172607,1.9471320099300808,6369335.8,4.243922360738119,48,25.75522208213806,1.7234325408935547,0.08024048805236816,27.558895111083984
13.913826485622076,24.62939904766318,1.9826478351781398,49385333.925925925,25.044887773490245,4.902571413252089,5.77266206741333,1.9371058834923638,6207224.355555556,4.160508569081625,49,25.753186225891113,1.730905532836914,0.08461785316467285,27.5687096118927
13.512472496503666,23.895675221195926,1.9813529164702803,48057108.04938272,24.32245047769429,4.6942920366923016,5.472399202982585,1.9234445969263712,6089092.488888889,4.0873341666327585,50,25.670081853866577,1.7268307209014893,0.08086156845092773,27.477774143218994
13.103422341523347,23.158959918551975,1.978274612662233,46774125.97530864,23.586160452571917,4.415019464492798,5.211128648122152,1.9262243270874024,5990214.022222222,3.9976088417900932,51,25.717231512069702,1.7258074283599854,0.08170557022094727,27.524744510650635
12.792083212770061,22.544918823242188,1.976832632370937,45767312.99753086,23.025749889420876,4.22446231842041,4.742643737792969,1.9033054033915202,5865892.588888889,3.9044591903686525,52,25.755192756652832,1.7235419750213623,0.08023643493652344,27.558971166610718
12.481619604134265,21.895429074322735,1.9769093169106378,44457122.291358024,22.466915328414352,4.159017647637262,4.56187351014879,1.892822602060106,5762439.0,3.8628746456570093,53,25.78699493408203,1.7236430644989014,0.07858133316040039,27.589219331741333
12.235741598812151,21.437581775806567,1.9755515566578619,43463800.01975308,22.02433477331091,3.9404190275404187,4.249186441633436,1.870599267217848,5754539.888888889,3.7736772537231444,54,25.77917504310608,1.72733473777771,0.08002877235412598,27.586538553237915
11.926507125666111,20.879053855236666,1.9728676990226464,42564681.51111111,21.4677128214895,3.7877808147006564,4.101039017571344,1.8389607747395833,5693193.977777778,3.710681692759196,55,25.747824668884277,1.7242193222045898,0.08121991157531738,27.553263902664185
11.622727521260579,20.30036853272238,1.9743806577023164,41455034.18271605,20.92090936354649,3.9440796534220377,4.069679175482856,1.8518028683132595,5620505.255555555,3.749580791261461,56,25.72091555595398,1.7241570949554443,0.2247607707977295,27.669833421707153
11.431942209785367,19.88683802286784,1.969509455304087,40514255.822222225,20.577496055320456,3.733045721054077,3.878835021124946,1.8358867857191297,5604033.6,3.6618052270677355,57,25.71763586997986,1.7247707843780518,0.07908439636230469,27.521491050720215
11.244240800833996,19.493209900090722,1.969290343037358,39712000.13827161,20.239633390638563,3.3711310545603435,3.6092283407847088,1.8265961329142253,5551830.455555555,3.526209015316433,58,25.791550159454346,1.7241876125335693,0.08069252967834473,27.59643030166626
10.968424754672581,19.05172668268651,1.964836014052968,38852005.20493827,19.743164495774256,3.3479480372534858,3.4842733012305365,1.837370596991645,5499596.866666666,3.5026134332021077,59,25.720519304275513,1.7246003150939941,0.0793311595916748,27.52445077896118
10.813649071587456,18.664930070476768,1.9634060706621335,37999942.58765432,19.464568300600405,3.2552895969814726,3.3262835502624513,1.8061753378974066,5478344.922222222,3.4457984023623998,60,25.74350881576538,1.725996494293213,0.07941675186157227,27.548922061920166
10.619996890315303,18.303497884302963,1.9596050918838124,37298838.1037037,19.115994319209346,3.175804196463691,3.2336508591969806,1.8140262921651205,5429625.155555556,3.409010378519694,61,25.79129910469055,1.7250709533691406,0.07953500747680664,27.5959050655365
10.471975489015932,17.988154418380173,1.9539698294651362,36481813.096296296,18.849555931562257,3.0638620535532635,3.1658825662400987,1.7876225524478488,5410981.288888888,3.3583462291293675,62,25.752450466156006,1.7236030101776123,0.077178955078125,27.553232431411743
10.261278694058642,17.615381862499095,1.9540753146748484,35861123.9308642,18.470301644596052,3.0908241483900283,3.017395994398329,1.7957271840837268,5378353.588888889,3.339172829522027,63,25.810492515563965,1.7244398593902588,0.0801551342010498,27.615087509155273
10.091290629351581,17.22641187126254,1.9458593471550647,35102465.027160496,18.16432305795175,2.945273923873901,2.895489125781589,1.7561423169242012,5396891.677777777,3.271302435133192,64,25.782004594802856,1.7249326705932617,0.07819080352783203,27.58512806892395
9.941355903060348,16.927214210416064,1.9433138067339673,34456945.91604938,17.894440705099225,2.9606128533681235,2.824085553487142,1.7309216260910034,5363084.244444445,3.2595048268636067,65,25.740363359451294,1.7257003784179688,0.08126711845397949,27.547330856323242
9.813507671120727,16.696226638040425,1.9376862555374335,33853357.925925925,17.664313865002292,2.9627180152469212,2.7294345643785265,1.7314643753899468,5361103.1,3.2448422378963895,66,25.751408338546753,1.7236135005950928,0.07858729362487793,27.553609132766724
9.70624875433651,16.43784291302716,1.9334298036716602,33372825.550617285,17.471247901445555,2.951175096299913,2.7060570504930284,1.711839312977261,5333054.044444445,3.2333992958068847,67,25.732157945632935,1.7261383533477783,0.07956552505493164,27.537861824035645
9.537415994243858,16.12194602401168,1.9275374006342005,32724089.372839507,17.16734872040925,2.8665445274776884,2.566881047354804,1.7128777689403958,5344628.622222222,3.172987524668376,68,25.73930525779724,1.7251148223876953,0.0886690616607666,27.553089141845703
9.399132109277042,15.871791547610435,1.9165372904436089,32274703.78271605,16.918437708160024,2.7693176746368406,2.5413682142893474,1.6983716408411662,5364388.444444444,3.135627693600125,69,25.71156120300293,1.7255311012268066,0.0848696231842041,27.52196192741394
9.261525005764431,15.597338375044458,1.90544495464843,31704832.424691357,16.670744959513346,2.829105854034424,2.4915771537356908,1.6430001894632975,5387353.4,3.1418365319569905,70,25.77556037902832,1.7242019176483154,0.0841836929321289,27.583945989608765
9.143352744020062,15.377740447903857,1.8964932518240847,31386070.419753086,16.458035033426167,2.7646753946940104,2.394899257024129,1.6414910289976332,5340869.066666666,3.0946074803670247,71,25.779121160507202,1.7260832786560059,0.07837224006652832,27.583576679229736
9.069907612270779,15.190463652434172,1.88277527667858,30886779.190123457,16.32583368089464,2.6476088894738092,2.353537156846788,1.6158706188201903,5432245.7,3.044585206773546,72,25.78940510749817,1.7235260009765625,0.08199286460876465,27.594923973083496
8.955807916617688,14.98220830846716,1.869930703551681,30542603.101234566,16.120454227777174,2.7401842090818618,2.343170642852783,1.6012759844462077,5470390.055555556,3.0668506251441108,73,25.734148263931274,1.7231981754302979,0.07683420181274414,27.534180641174316
8.848084534539117,14.746401958701052,1.8589583349816594,30079786.162962962,15.92655217912462,2.6923058138953313,2.268716335296631,1.5899571948581273,5426340.6,3.038207509782579,74,25.761882543563843,1.7246854305267334,0.07749533653259277,27.56406331062317
8.716583576908818,14.522974791350189,1.8452492970007437,29728748.34074074,15.689850510491265,2.653909778594971,2.209980535507202,1.5421569930182564,5465771.755555555,2.9966069221496583,75,25.745928525924683,1.7248435020446777,0.08107852935791016,27.55185055732727
8.632774506086184,14.338687402230722,1.8265967563346581,29444304.12345679,15.53899405679585,2.6371963606940376,2.2096331543392607,1.5453006267547607,5416297.911111111,3.000051498413086,76,25.780402898788452,1.7239367961883545,0.08051109313964844,27.584850788116455
8.583436710451856,14.22129411344175,1.816357332100103,29205896.266666666,15.450186070100761,2.6279989163080852,2.1875225173102484,1.4849038309521145,5512214.533333333,2.9795534875657825,77,25.78337335586548,1.7247514724731445,0.08085966110229492,27.588984489440918
8.460827874548642,13.989886978526174,1.7954138302508695,28739266.246913582,15.22949018360656,2.6206003612942164,2.13517550362481,1.4685799598693847,5638270.755555555,2.9665312343173555,78,25.743471145629883,1.7240025997161865,0.08131027221679688,27.548784017562866
8.36043748266903,13.781126274297266,1.7711855682325952,28546877.35802469,15.048787472571856,2.6620659934149846,2.106243191825019,1.4577728165520563,5631076.655555556,2.97228495809767,79,25.784470558166504,1.724337100982666,0.07596588134765625,27.584773540496826
8.314781293751281,13.66044405007068,1.7419621726612986,28324994.755555555,14.966606314388322,2.629245620303684,2.0585234536064996,1.4233599662780763,5734732.811111111,2.950847053527832,80,25.71798801422119,1.7243483066558838,0.08251023292541504,27.52484655380249
8.214550559903369,13.472941280883035,1.7108200797328244,28218166.074074075,14.786191057275843,2.5865145365397137,1.9862833976745606,1.4009692192077636,5810991.844444444,2.9100192493862576,81,25.777397394180298,1.7249391078948975,0.08424639701843262,27.586582899093628
8.105587768554688,13.3301137359054,1.68397623197532,27902464.355555557,14.590058067698537,2.6561453766292997,2.0146702183617484,1.371792737642924,5793612.355555556,2.940088537004259,82,25.682982444763184,1.723585844039917,0.07634830474853516,27.482916593551636
8.05082741725592,13.202664083316002,1.6535676585303412,27689541.07654321,14.491489335048346,2.550890345043606,1.969476138220893,1.3541975206798977,5819954.611111111,2.885964748594496,83,25.75596022605896,1.7244658470153809,0.09710574150085449,27.577531814575195
7.944626417277772,12.997503407796223,1.6266671530994368,27363968.888888888,14.300327463503237,2.651646285586887,1.9890955766042073,1.339206608136495,5803632.5,2.9274448500739205,84,25.80273151397705,1.7252881526947021,0.07650256156921387,27.604522228240967
7.872609345706892,12.845969788822128,1.6024574527034052,27114632.049382716,14.170696894327799,2.51301163037618,1.8920873959859212,1.3266449663374158,5891650.066666666,2.8499373118082683,85,25.77191472053528,1.7246911525726318,0.08183431625366211,27.578440189361572
7.80021971007924,12.74872723567633,1.580682029253171,26767280.597530864,14.040395487090688,2.603820941183302,1.9106817775302463,1.3163968933953178,5792732.066666666,2.878092055850559,86,25.764567852020264,1.7225284576416016,0.0764620304107666,27.563558340072632
7.726984725763768,12.61099769215525,1.5562454100008365,26542381.916049384,13.908572578430176,2.5337045854992337,1.8806772496965196,1.30959063106113,5814782.744444445,2.8464576615227593,87,25.771787405014038,1.7242391109466553,0.07960009574890137,27.575626611709595
7.6649376574857735,12.500409074477208,1.5341911595544697,26299290.52839506,13.796887802783354,2.537363158331977,1.933426594734192,1.3057065301471287,5763399.144444444,2.866385253270467,88,25.767187356948853,1.7220790386199951,0.07842326164245605,27.567689657211304
7.624752353150168,12.392448434711975,1.5133177863226996,25989361.99012346,13.724554278526776,2.5284106890360514,1.8456859138276842,1.3090519534216987,5735457.955555555,2.836460632748074,89,25.716723442077637,1.7241625785827637,0.07861733436584473,27.519503355026245
7.627409565301589,12.342735865086684,1.493228057284414,25657800.95802469,13.729337275469744,2.6156044960021974,1.8762996196746826,1.2628177563349405,5823302.566666666,2.8694829569922553,90,25.792439937591553,1.7228946685791016,0.07813525199890137,27.593469858169556
7.467681618678717,12.131188296094352,1.474704291202404,25514815.461728394,13.441827001689393,2.6015899923112658,1.8577794763776991,1.2384023507436117,5854061.366666666,2.862358654869927,91,25.75674867630005,1.7246730327606201,0.07947111129760742,27.560892820358276
7.386498830347885,12.002612865118333,1.4573738189391148,25313144.049382716,13.29569792335416,2.509448014365302,1.7877335654364692,1.242030840449863,5736706.8,2.8049781693352593,92,25.778409957885742,1.7236838340759277,0.08177471160888672,27.583868503570557
7.3379215216931,11.913984468248156,1.4395796510908339,25100954.82962963,13.208258814870575,2.668842707739936,1.9378434393141004,1.2287530210283069,5711200.688888889,2.9030924161275227,93,25.773573637008667,1.7233552932739258,0.07639145851135254,27.573320388793945
7.276424101841303,11.812097801396876,1.426773931362011,24925303.906172838,13.097563315026553,2.614698463016086,1.866805624961853,1.252068026860555,5683749.555555556,2.8690989706251355,94,25.780070066452026,1.724687099456787,0.0772395133972168,27.58199667930603
7.23610309553735,11.718013681011435,1.4094278108926468,24626385.234567903,13.024985624242712,2.56860089302063,1.7547298855251736,1.2013414833280776,5735743.044444445,2.812681892183092,95,25.782169342041016,1.7218255996704102,0.07869935035705566,27.58269429206848
7.171872906626007,11.64538685363016,1.3973696049348807,24523445.234567903,12.909371218269253,2.5632622241973877,1.7851352082358467,1.2547184732225207,5732044.344444444,2.827057361602783,96,25.66860866546631,1.7232444286346436,0.07770109176635742,27.46955418586731
7.100439886399258,11.497785582365813,1.384111057093114,24270623.555555556,12.780791777151602,2.6058972835540772,1.771614146232605,1.1935108953052096,5702182.811111111,2.8308940675523546,97,25.712126970291138,1.7244033813476562,0.0805063247680664,27.51703667640686
7.031296393312054,11.365921477329584,1.374124609982526,24076797.797530863,12.656333603093653,2.711647113164266,1.8323003345065647,1.17499061955346,5727059.377777778,2.884338156382243,98,25.756837368011475,1.7268462181091309,0.0817101001739502,27.565393686294556
6.993591998535909,11.27896088965145,1.3595331845460115,23924286.627160493,12.5884656176155,2.5710382249620225,1.7803864320119223,1.1928281307220459,5690571.533333333,2.8123905817667643,99,25.771034955978394,1.722468614578247,0.0816199779510498,27.57512354850769
6.924372874365913,11.1703711780501,1.3485462518385898,23671697.224691357,12.46387116232036,2.6336334493425158,1.8016499095492893,1.170513309372796,5684503.3,2.842545403374566,100,25.759747982025146,1.7234399318695068,0.07985949516296387,27.563047409057617
6.9131124625971285,11.1203540024934,1.342621472146776,23494485.6691358,12.44360243714886,2.8014260292053224,1.8324173953798082,1.1653332816229927,5705336.177777777,2.9126219696468776,101,25.751182079315186,1.7275903224945068,0.08554339408874512,27.564315795898438
6.874172383767587,11.022364552815755,1.3396867855095569,23304525.6691358,12.373510299494237,2.5554543495178224,1.7512758202022976,1.1833104663425023,5733603.811111111,2.801917478773329,102,25.75494647026062,1.723104476928711,0.0789182186126709,27.556969165802002
6.795025316874186,10.915325174213928,1.3267748759116655,23261452.395061728,12.231045616997612,3.233317936791314,1.8850246482425266,1.1553777509265475,5720545.388888889,3.068860043419732,103,25.723309755325317,1.7231314182281494,0.07778048515319824,27.524221658706665
6.746358256869846,10.795374752562722,1.3247835777424,23090175.81728395,12.143444838347259,2.6785128328535293,1.9435587618086072,1.1866345988379585,5729983.233333333,2.8994080225626626,104,25.724151372909546,1.7228634357452393,0.07779264450073242,27.524807453155518
6.683820544348823,10.71679434835175,1.3172928733590208,22931498.98765432,12.03087695321919,2.920586861504449,1.9359976662529839,1.146094176504347,5718292.7,2.9784400939941404,105,25.784966468811035,1.723369836807251,0.07640337944030762,27.584739685058594
6.727099051298919,10.720318203207887,1.3125459971251312,22820114.113580246,12.108778308350363,2.843189663357205,1.8186488654878405,1.2041754537158542,5750998.866666666,2.9302731619940863,106,25.77815270423889,1.7236676216125488,0.07683777809143066,27.57865810394287
6.649567094261264,10.577785364786784,1.3060869152163281,22648421.85185185,11.969220783092357,2.912633848190308,2.1191029336717393,1.1646606047948203,5819611.611111111,3.0228013568454317,107,25.73533535003662,1.721754550933838,0.07802748680114746,27.535117387771606
6.613553931389326,10.47388830302674,1.3028026710321874,22447686.390123457,11.904397140314549,2.7764546659257676,1.9521602259741888,1.1514512803819446,5717851.1,2.9356866624620226,108,25.77635407447815,1.7217581272125244,0.07663226127624512,27.57474446296692
6.534778156986943,10.392797430062,1.2958027050818925,22342207.604938272,11.762600644429524,3.09706736140781,2.102171309789022,1.1355598582161797,5701856.144444444,3.0789517985449897,109,25.69741940498352,1.723081350326538,0.07660675048828125,27.49710750579834
6.501056660546197,10.294398978904441,1.300952700332359,22201276.3654321,11.701902071634928,3.0048539108700223,2.1291844738854304,1.1473683675130208,5756388.244444445,3.059127685758803,110,25.784300804138184,1.7228186130523682,0.07953023910522461,27.586649656295776
6.425935505054615,10.169684692665383,1.2925610724790597,21936446.52345679,11.56668389638265,3.133380349477132,2.013225221633911,1.1263363043467203,5749024.955555555,3.064843209584554,111,25.779446601867676,1.724146842956543,0.0774078369140625,27.58100128173828
6.404268358960564,10.144015830240132,1.3237265433794188,21892008.14814815,11.52768296842222,2.9733913368648954,2.026025766796536,1.2991602129406399,5699592.955555555,3.047334331936306,112,25.769604206085205,1.7227396965026855,0.07824420928955078,27.57058811187744
6.360293633260845,10.046835277698658,1.2875292654390689,21816319.585185185,11.448528473465531,2.857362053129408,2.0877346197764077,1.1504674010806613,5739409.311111111,2.995930533938938,113,25.747670650482178,1.7218239307403564,0.07543444633483887,27.544929027557373
6.342680677955533,9.949408785502117,1.281359084447225,21643783.397530865,11.4168252473996,3.62070762846205,2.517706595526801,1.1558920409944322,5690184.244444445,3.327853388256497,114,25.77837061882019,1.725496530532837,0.07903861999511719,27.582905769348145
6.257063945723169,9.820251688545133,1.2747816071098232,21483234.63703704,11.262715068864233,3.2485257625579833,2.1993171426985,1.162318303849962,5715778.044444445,3.1527915212843154,115,25.74510097503662,1.7234842777252197,0.07631373405456543,27.544898986816406
6.2405812757986565,9.78561311415684,1.2771360088277746,21350417.19506173,11.233046209076305,3.539738427268134,2.316846487257216,1.154195213317871,5771485.633333334,3.2660891744825573,116,25.713066577911377,1.7228527069091797,0.07756900787353516,27.513488292694092
